Id,SalePrice
1586,55629.48156888246
1587,100141.19993850021
1588,155570.704945447
1589,113521.40447795257
1590,131534.4763671797
1591,67129.61638604134
1592,126766.65878512115
1593,121312.30849020141
1594,129399.11387287738
1595,109186.31048954157
1596,228435.03231527188
1597,178840.7153573111
1598,200650.4266631955
1599,181627.1507966045
1600,158293.1361973097
1601,35031.62515053901
1602,125988.46478278507
1603,67623.94623765268
1604,272394.2933265794
1605,247817.0879001708
1606,164901.54667161824
1607,201623.49669074616
1608,211270.64006472152
1609,198742.81154284612
1610,164799.19152869706
1611,140866.44179752617
1612,178732.07762905347
1613,171823.08449259028
1614,127329.68318144271
1615,74156.52547518753
1616,50055.22720332461
1617,71270.78288291462
1618,108952.30912121721
1619,142836.07406851917
1620,158471.58752863828
1621,133057.71558763334
1622,123393.23777737528
1623,268985.5096752419
1624,222691.87998709382
1625,122178.74372048081
1626,180488.79729492284
1627,200037.3192814592
1628,285141.4388943779
1629,179257.215430594
1630,373118.6343430945
1631,196152.1433001702
1632,222677.81206964928
1633,173552.5727374358
1634,183858.86435563857
1635,174496.3900343328
1636,146777.86755903426
1637,191400.84866247032
1638,209054.0989241946
1639,182115.75395606257
1640,265762.20892046747
1641,192156.25813984693
1642,226752.68286343454
1643,221336.70983954004
1644,231160.03249744722
1645,254349.44713331212
1646,163376.8828045703
1647,155004.6744245188
1648,122015.78748843954
1649,132524.9835435506
1650,98497.83575068483
1651,95797.03663463322
1652,108180.25453961865
1653,115361.83866791855
1654,134685.07798627077
1655,133878.55211603176
1656,127171.59083420712
1657,135633.2089928853
1658,127828.86817676412
1659,118507.10640082796
1660,141373.2802957771
1661,407974.92872458015
1662,346076.1720917402
1663,338299.78909416334
1664,475030.6649635883
1665,294039.58307112864
1666,328281.22549927863
1667,334646.5903984485
1668,305374.05329524656
1669,284826.60112679726
1670,317219.6871039612
1671,284064.2309224059
1672,422209.4823160576
1673,278122.61878839956
1674,255927.1584785244
1675,202992.17808888044
1676,206025.92552848364
1677,227603.70593214888
1678,449972.3286373097
1679,352250.05404891295
1680,285448.45932828606
1681,248382.76428428528
1682,293409.6247926357
1683,191914.4336206136
1684,199290.94260167732
1685,181244.30350113582
1686,170197.5411924227
1687,179737.72210649095
1688,206307.1086570546
1689,203872.2423888419
1690,206037.8327021578
1691,189841.57200143742
1692,252113.89791831526
1693,179137.79424765529
1694,186481.124821112
1695,174727.22654821817
1696,280436.04788591585
1697,181947.0896876361
1698,342085.1651747746
1699,301645.68809852685
1700,248511.35418122704
1701,268000.7070727869
1702,271249.6194412427
1703,262494.8643049997
1704,297449.56122448813
1705,225075.35791778032
1706,419071.7815827969
1707,203331.2957717003
1708,209155.48624679426
1709,264203.02561573434
1710,228537.58600562395
1711,261804.32212291379
1712,280247.9985917162
1713,283868.6476626123
1714,226161.8918831517
1715,204166.82142777205
1716,193718.11951270365
1717,180454.46903049896
1718,143851.42895869893
1719,217229.8292570462
1720,250188.40546077053
1721,181633.6885997333
1722,138639.60269761636
1723,172250.9754394199
1724,223948.9375556045
1725,235190.82851632952
1726,190623.09687651816
1727,148414.64579498762
1728,189316.50767517526
1729,166009.9745965493
1730,160635.96756554928
1731,112142.13586418678
1732,112923.27866250712
1733,113999.69998733273
1734,105753.05073960453
1735,121797.67780471356
1736,106187.68270154044
1737,361040.00747323706
1738,236211.8798251299
1739,281464.8045378567
1740,225696.10060232104
1741,210460.68182152728
1742,176424.88690090744
1743,175978.22928653742
1744,310560.7837888923
1745,218098.0232524644
1746,217893.55183397664
1747,225859.61495779763
1748,228376.29792495802
1749,148779.3421904064
1750,155711.61426690427
1751,255874.66470776877
1752,103683.86258448292
1753,155337.79655744648
1754,219572.94628893418
1755,176542.28383803126
1756,128796.67975467989
1757,103304.21058753293
1758,141399.6120680303
1759,174712.52578584146
1760,161472.03208818115
1761,170745.73205515262
1762,170989.53211009857
1763,169106.95430924697
1764,106694.81063448338
1765,205911.65762449638
1766,209707.71060658258
1767,263019.9180046039
1768,150686.15204607474
1769,175591.35364877534
1770,149334.49535865826
1771,108344.97345099536
1772,125920.20319424814
1773,119564.61131709948
1774,174510.33509223652
1775,137830.33758704126
1776,125129.83554094889
1777,102212.99163793866
1778,149332.61602774466
1779,116467.45401580488
1780,179273.5355656418
1781,113001.19527679723
1782,53898.02459195095
1783,135866.37956426325
1784,97105.76543594922
1785,112762.99348889045
1786,134669.8576956544
1787,170807.06397360988
1788,27908.46157674852
1789,112056.61907472898
1790,35116.75190534729
1791,203652.83502579556
1792,163145.9030601735
1793,146272.0216472755
1794,166714.51568238193
1795,134268.760306822
1796,124053.68187628398
1797,145210.4497404146
1798,98404.71846241107
1799,101307.77013853182
1800,92849.15696145316
1801,113149.69460647635
1802,139253.2505183897
1803,164423.6974988334
1804,141926.896398872
1805,146875.10564900842
1806,142080.02316012644
1807,168357.822764997
1808,133829.1839343337
1809,129461.48744100126
1810,144381.93718855808
1811,85742.19783671573
1812,111825.62222703797
1813,125330.97058635834
1814,80860.50261614099
1815,25026.304430130178
1816,98352.2811894827
1817,102334.60774995582
1818,162858.15868147367
1819,125407.71524039812
1820,38988.023736249816
1821,114937.79732056362
1822,152326.96216888283
1823,24140.445159624735
1824,135075.4407962949
1825,141352.68496087787
1826,104823.09615034987
1827,101309.51108496528
1828,137358.4671681482
1829,126543.48699043237
1830,162076.7741892154
1831,189568.55125974567
1832,101857.03491408014
1833,154864.46310810637
1834,138944.15304262398
1835,125083.28611270309
1836,140114.04827844142
1837,97698.23931745303
1838,138771.43729201227
1839,88191.70010788755
1840,150571.04345941797
1841,135140.0135034183
1842,82100.98099843957
1843,134758.25666889347
1844,115491.08750754196
1845,135254.09206507995
1846,145502.25723867439
1847,169151.96229683637
1848,6424.377957074023
1849,115645.94033813795
1850,103656.27696761207
1851,159509.52491424754
1852,109639.70748419053
1853,116464.91623069152
1854,175855.86267172915
1855,164774.92027049515
1856,218494.92937556197
1857,129924.15650496642
1858,126007.23577335259
1859,88155.53422617116
1860,159163.63396517668
1861,92557.7712662821
1862,271939.81935177307
1863,266758.8732425969
1864,266810.18030380446
1865,323765.3047876109
1866,310513.60625597235
1867,234078.41414235585
1868,314525.31595742353
1869,226631.1542968169
1870,245757.57113329633
1871,238158.26244598447
1872,181508.71434119355
1873,226706.5548314445
1874,155658.6631956027
1875,209610.65979782888
1876,205548.61307865096
1877,241081.14586239125
1878,214812.50102562635
1879,116825.78809433167
1880,136624.85551964794
1881,263064.2189663445
1882,253906.4686323108
1883,197972.2584121936
1884,213461.50088277773
1885,270114.8375072605
1886,294497.00339205365
1887,233611.09444711704
1888,305914.29630272166
1889,180621.84068400855
1890,111382.82091154554
1891,144900.19318688608
1892,75645.81686431664
1893,146726.38789134892
1894,116968.78705462383
1895,161008.81640137092
1896,134040.31421496737
1897,125630.77931241743
1898,122831.93361110904
1899,143426.09533020642
1900,154824.15281312133
1901,172231.71093943156
1902,149305.10662337134
1903,209175.0150066285
1904,137605.67170760126
1905,188104.47931589483
1906,170393.43865344394
1907,223438.0393969569
1908,111214.17954364356
1909,126130.51732233523
1910,126079.11214234155
1911,205023.82567844263
1912,287278.27276245796
1913,155894.64171586494
1914,67907.96945933977
1915,281441.3983849463
1916,49834.4669478431
1917,252696.76334067556
1918,144193.1037198725
1919,187912.6736594315
1920,177401.80603380364
1921,372378.3457015742
1922,306019.3241814717
1923,222540.895605554
1924,233695.01076070196
1925,227498.8270972868
1926,366288.7577259276
1927,135123.36263679308
1928,160444.54950875425
1929,116704.56646855923
1930,132216.3707573578
1931,137971.90588531827
1932,137206.1987779682
1933,168161.88294989674
1934,190078.66539121355
1935,172963.3917773216
1936,196126.01124081027
1937,182814.1393584485
1938,163211.7372274832
1939,228660.69211648314
1940,174828.0990367845
1941,181026.40438173577
1942,186520.3319290218
1943,172271.1474476382
1944,276280.6292025921
1945,333893.4848468128
1946,172407.54632235243
1947,280363.4460725497
1948,189394.03016688814
1949,246240.76262177914
1950,197035.65061383782
1951,289209.45522126206
1952,233235.68135457864
1953,193575.6632079321
1954,209977.6761558869
1955,131507.237163457
1956,325139.5667934967
1957,159456.16541617704
1958,296510.017298646
1959,124375.544377311
1960,94586.93933037123
1961,104663.0297151384
1962,103244.27172805146
1963,120253.30166964662
1964,102715.04399325918
1965,131434.34841330844
1966,126206.56709211551
1967,279890.2871204083
1968,391880.0576715122
1969,348978.8931180893
1970,377995.3814707079
1971,391150.8290320714
1972,351354.6062364955
1973,258688.19547451453
1974,293575.23707703024
1975,379333.0539237839
1976,291687.82935225614
1977,358103.9256324794
1978,326686.464905625
1979,292862.02023276995
1980,202137.22814159043
1981,321934.06233945175
1982,228894.4816178348
1983,209468.84487402166
1984,186250.10835507995
1985,237070.8693924694
1986,240048.23499396816
1987,185757.0870438777
1988,183430.02502316388
1989,202480.02144815936
1990,224988.1086189668
1991,230479.2062333722
1992,241522.26631376683
1993,180903.7096389557
1994,256008.812743161
1995,192315.0091203499
1996,281706.5048494648
1997,277749.0595829902
1998,336919.14433374646
1999,264834.6694486007
2000,294235.4317298369
2001,254859.05621215084
2002,259785.7456946061
2003,254323.01653136453
2004,276432.623974237
2005,224452.6471991302
2006,212304.6340281459
2007,263025.3056432527
2008,223036.75258942624
2009,205303.7639642065
2010,212673.80088531616
2011,163073.0512412498
2012,181588.97318370218
2013,172531.63906169432
2014,186575.34052588078
2015,201411.15981919738
2016,194137.99909336457
2017,192442.4983719726
2018,112196.1180463184
2019,131605.1313783143
2020,100263.62966740108
2021,87529.55377158574
2022,188053.1538013764
2023,129235.38836609395
2024,268958.2018687372
2025,322304.6850165322
2026,175780.46569117298
2027,151255.0847550587
2028,175937.97735714554
2029,166319.61253991022
2030,257238.96955239135
2031,245625.93394743433
2032,235316.05978052728
2033,254824.654343948
2034,168598.31383168837
2035,239503.6268907167
2036,212778.18217056396
2037,220773.03149750622
2038,287474.47481426987
2039,210652.9123495363
2040,322804.3158769905
2041,260803.2041002546
2042,208138.74953380242
2043,171314.2244455308
2044,174744.836210613
2045,205968.17971419854
2046,140251.55067775663
2047,140524.41238487835
2048,127227.56782554068
2049,136701.32211114364
2050,181783.3950661073
2051,92590.59800425729
2052,115950.48984841017
2053,137793.65642297556
2054,80870.75245286112
2055,155218.1818982537
2056,144938.10569184818
2057,106141.83634067717
2058,216095.5204164502
2059,130278.32648460835
2060,197989.6358780409
2061,202124.3061122094
2062,123097.05355448154
2063,104116.84740931004
2064,133109.55316224552
2065,119634.67263004235
2066,179500.7572693157
2067,104574.26667985335
2068,153744.23365807644
2069,79578.1177313357
2070,116592.30067193182
2071,75223.14800129826
2072,141738.56846463517
2073,126587.37142315524
2074,175363.3704017831
2075,150111.43048446637
2076,118755.32695951134
2077,133517.41374017097
2078,107567.26573790105
2079,131140.45188179525
2080,113098.83684821789
2081,120741.98242914442
2082,134594.35680652107
2083,140062.9302460094
2084,97615.38732737846
2085,103715.74336241267
2086,162772.02960471052
2087,132032.47964745536
2088,115410.34829331872
2089,61132.12808511531
2090,131749.94379156327
2091,84585.05088952223
2092,143893.1513753052
2093,148959.16943166233
2094,120313.005845733
2095,145105.5092245121
2096,90764.90524629867
2097,82594.54980355456
2098,153614.6581537773
2099,32240.30952785434
2100,48176.76009305819
2101,102465.50330735958
2102,158071.77908457193
2103,97748.54721112137
2104,145280.52171976503
2105,136078.30092115447
2106,41302.717413334416
2107,196264.58928819394
2108,116592.21872703885
2109,99571.16057283622
2110,133038.13464741927
2111,174779.682074105
2112,130533.31001844243
2113,121941.84660656279
2114,128612.3201556714
2115,160245.57170901253
2116,118791.12401577276
2117,150627.49594487224
2118,117355.62811250101
2119,113139.77131581328
2120,117476.41343362087
2121,178426.37205041418
2122,102126.21430307197
2123,97243.20240475367
2124,178413.39422450121
2125,134867.73866825254
2126,139624.15737660776
2127,166897.04228137288
2128,149658.2310230526
2129,109644.2038234165
2130,139148.116179514
2131,149740.1498075671
2132,126911.79433424209
2133,128392.2254014964
2134,125191.76592183285
2135,116455.72775687589
2136,43761.36677345519
2137,112689.55202960405
2138,132810.0154347933
2139,146381.12075806293
2140,137731.86031878495
2141,141834.4716210473
2142,113142.30734370605
2143,135132.54128884137
2144,132216.3991907763
2145,136414.2871957042
2146,185389.7094652108
2147,159411.26029813057
2148,148383.3681855428
2149,138706.90910401032
2150,212727.23681426552
2151,124452.09487826216
2152,198141.82994259664
2153,187760.0598602918
2154,106270.82209000706
2155,146586.03325467554
2156,273187.7097133897
2157,255296.48497298048
2158,225716.09411746787
2159,214318.7619240197
2160,192140.75746117174
2161,256652.15312286172
2162,430535.97740377905
2163,327303.9621063738
2164,237680.8827271511
2165,193524.69199287103
2166,156671.2595986525
2167,232280.0108494782
2168,206021.822515883
2169,202201.88766269546
2170,221748.57634933194
2171,152577.5325660188
2172,129820.59833859472
2173,176149.69848482514
2174,243726.9335020489
2175,297430.6987198035
2176,310696.71603736305
2177,244473.37185962358
2178,225804.17141835563
2179,155782.441703811
2180,263304.93471404334
2181,200117.1430780599
2182,238489.54526792525
2183,198249.1161333016
2184,124877.25154973373
2185,114128.60088275872
2186,168712.56310155045
2187,149297.82083739896
2188,154817.66051668033
2189,178426.37205041418
2190,56587.5542668102
2191,59365.702088664104
2192,68889.39488292571
2193,114749.23099545659
2194,102168.35525000562
2195,101598.88712864896
2196,89265.3443806059
2197,105690.4435010101
2198,182410.82811242578
2199,188744.96198749583
2200,153104.97236828553
2201,143595.885443643
2202,192326.75570519548
2203,123260.178303683
2204,164070.84084888094
2205,109948.26861136321
2206,142218.78656202657
2207,207193.04217213576
2208,247992.60178921712
2209,222474.4686780108
2210,111215.35129058102
2211,129421.66564132633
2212,125289.96064126038
2213,104175.12501629132
2214,138301.04758249997
2215,103828.89675514666
2216,151959.78694369437
2217,36084.61852494058
2218,92891.39392711682
2219,92353.86422548238
2220,70804.1537474494
2221,282542.2589674019
2222,264030.61497453053
2223,275149.13087571034
2224,218058.76891133853
2225,112792.0443463818
2226,209814.38197724542
2227,209321.5768887302
2228,272982.8738862859
2229,250469.79859482302
2230,159982.25846986863
2231,213477.83371181536
2232,190014.6517619006
2233,200262.797076961
2234,251767.4580244471
2235,228585.1012682655
2236,267314.17904781393
2237,339150.73519649793
2238,230141.38333818948
2239,143983.70073484344
2240,165776.30683422176
2241,146192.65030707562
2242,117160.23408854564
2243,113943.73205576357
2244,87380.44157516844
2245,83663.5919356798
2246,143150.98052348712
2247,120353.76298458497
2248,114711.06471295851
2249,111722.8922683852
2250,128609.38440623759
2251,120788.08551783528
2252,196803.72649239146
2253,157407.1010997672
2254,175049.83273071452
2255,209468.97764665712
2256,179756.64149053273
2257,202973.43851948078
2258,159369.13791619535
2259,172485.10503625945
2260,157531.62219108548
2261,161822.83488962476
2262,201108.9789012636
2263,318123.6757533467
2264,413400.0194667751
2265,184620.81863172608
2266,256444.88534724765
2267,387751.713143157
2268,347164.08487429976
2269,144104.9704565964
2270,194964.32241935443
2271,244212.26708780212
2272,222198.1285184516
2273,168738.07049055162
2274,188470.31693228456
2275,167489.2196994197
2276,184886.98369802735
2277,196644.8555062399
2278,148683.7913084878
2279,105947.93212403348
2280,104385.89694555849
2281,163567.8449336952
2282,189738.72264712455
2283,121030.08139842778
2284,104872.15311082693
2285,141433.1717192807
2286,117778.9751261773
2287,313768.9618908856
2288,268625.4099132122
2289,344537.4862749794
2290,382738.0145759504
2291,297566.8769690335
2292,384924.7651653938
2293,418392.4572131745
2294,344926.6607426264
2295,431267.39828923426
2296,276076.33485806745
2297,291003.8120557488
2298,305959.98522220424
2299,343742.39155660546
2300,311836.1724317841
2301,271043.9515401775
2302,267335.4188257009
2303,253746.71589418675
2304,244397.35567488405
2305,204926.76321072783
2306,213537.23889207566
2307,202365.0496931033
2308,227344.95866606067
2309,265624.16077812604
2310,206824.67520469922
2311,221192.25710339277
2312,195968.72690124193
2313,183935.458865933
2314,198562.04543809438
2315,185986.0793749174
2316,200781.57841440846
2317,204096.06697085334
2318,181885.60053866514
2319,194496.86777098986
2320,193563.9634190332
2321,251795.48348557265
2322,192077.65048151332
2323,196007.00295262065
2324,190912.12091138103
2325,217053.29918672226
2326,186097.31958680696
2327,211871.8966412694
2328,226710.46142160537
2329,196436.72064616397
2330,188664.66176577698
2331,334558.3872732382
2332,339271.3541711035
2333,309223.34749203164
2334,248804.53141437788
2335,253074.57911297824
2336,319113.0537153772
2337,202695.32300230008
2338,281138.1733640688
2339,239378.0717751419
2340,391766.4790850931
2341,212543.98690533734
2342,240360.6036758914
2343,231491.11464940335
2344,232447.75271035277
2345,241612.62823697212
2346,206727.22097351
2347,192431.15438849098
2348,237343.00999049353
2349,183500.40110046254
2350,270789.86624964164
2351,243026.2162956362
2352,268200.38416296145
2353,258032.75517563146
2354,146876.22215334262
2355,159774.52224458422
2356,172385.8588119106
2357,213269.6056641771
2358,187890.09886705363
2359,137769.64634216166
2360,109467.88945601683
2361,142176.12626357455
2362,280370.0090112917
2363,137603.27400275622
2364,184149.56430099375
2365,221651.54450640723
2366,181541.53976975038
2367,213673.54022195554
2368,205567.39841375998
2369,216478.7218625466
2370,169587.00424630946
2371,157525.24811144997
2372,178830.63317865587
2373,283360.7143117882
2374,303362.77887412044
2375,231651.0044209228
2376,333482.98878424533
2377,359878.05146912904
2378,140383.71184155956
2379,243714.67896702175
2380,152384.7096404158
2381,177033.30811841623
2382,206157.7096398976
2383,221438.94965768384
2384,256002.2877119497
2385,169281.86087869137
2386,137612.14928911816
2387,117257.98382660527
2388,91883.5570907049
2389,114569.13823170804
2390,136483.54874637703
2391,136919.01863881713
2392,101008.87867886988
2393,167326.899271074
2394,114740.0882648427
2395,208233.24252517015
2396,154109.2967243635
2397,253971.85371219527
2398,130598.55365497555
2399,29425.29456917409
2400,38155.09097705917
2401,118667.81570754098
2402,139725.12678783975
2403,131113.24435087654
2404,133440.77417968924
2405,156264.34838124426
2406,150751.24762610454
2407,128032.85522133663
2408,134786.6504088552
2409,110398.5847554051
2410,204305.1529187643
2411,101419.21004325642
2412,157697.89660451733
2413,110567.9942135723
2414,143384.05217878343
2415,127473.84719297534
2416,129408.80061563839
2417,136389.7799976515
2418,125755.5085754765
2419,101902.04596108633
2420,112813.54581298548
2421,122883.70062584835
2422,106870.22837743697
2423,104780.41133364355
2424,138042.8802092989
2425,239188.70142042494
2426,169865.44052359424
2427,126179.3261415291
2428,182673.28996755765
2429,102077.40592238815
2430,138859.72455015904
2431,93631.94300534493
2432,126519.11986966949
2433,134194.34301128538
2434,129655.42825671793
2435,165922.16089846
2436,88631.62749260881
2437,99162.5487023124
2438,106268.70098025996
2439,113724.26849444803
2440,131882.74796565087
2441,114210.79737470952
2442,95149.84522023315
2443,143954.7410278399
2444,130354.66400456252
2445,83280.02550089051
2446,130592.54678546452
2447,218487.04078465555
2448,154913.53214804514
2449,115407.47962132584
2450,163037.81620164646
2451,123638.66745881637
2452,190773.9839525087
2453,81779.05137735825
2454,124480.91265923674
2455,145170.7554642732
2456,146941.14759024695
2457,121899.25179097321
2458,125111.20814146745
2459,101375.82879653378
2460,138849.81436258386
2461,126270.75506898273
2462,127356.10236158104
2463,128067.68328847934
2464,195168.09076432255
2465,149950.82615883695
2466,108296.71117230646
2467,151899.75187132278
2468,80601.43226755306
2469,83430.1367626995
2470,197416.31155914546
2471,237641.55204312838
2472,189326.08163172827
2473,100434.6344808993
2474,65808.07588989324
2475,246061.32282701985
2476,109804.43818732578
2477,105567.37275479933
2478,161866.83600564234
2479,90896.21696095396
2480,144880.45249104884
2481,122285.83789290437
2482,109256.20143529183
2483,96547.17428576435
2484,128402.9082906452
2485,121771.21078397262
2486,144179.06156648605
2487,205319.0009324862
2488,179761.02509341016
2489,151510.4497224318
2490,157350.7103657658
2491,92215.17017947356
2492,183607.26154373345
2493,143027.72927069318
2494,163431.86846675142
2495,110418.9337585739
2496,229774.20886975274
2497,165589.09009582218
2498,89038.90347873258
2499,74115.18580686311
2500,118601.74313809481
2501,131219.09954761164
2502,166607.986484823
2503,94594.63222708409
2504,184577.7092707689
2505,216582.89963124885
2506,264611.3895762848
2507,333835.0344576596
2508,265850.2938050783
2509,232579.2291332473
2510,232727.5532091449
2511,191240.91105440332
2512,214445.38874738905
2513,223495.2231048893
2514,271575.8505853822
2515,143590.04550534493
2516,172811.53170294192
2517,141221.9652889927
2518,145978.90982883776
2519,217361.364876517
2520,232460.83484222117
2521,199351.69583154572
2522,236037.87908198734
2523,110674.03891111919
2524,119398.60673049082
2525,143795.05461816373
2526,119416.63473533138
2527,106052.90464439882
2528,110332.32911095259
2529,110901.67000259637
2530,105968.83455243013
2531,273885.3702879836
2532,234149.2055151479
2533,213139.6265981799
2534,236608.03499248167
2535,309957.23019094765
2536,254100.4008207381
2537,251335.8395005076
2538,196669.76803503517
2539,202301.34901672578
2540,180033.8461835242
2541,197314.9265588229
2542,166128.31851509362
2543,133802.7750764012
2544,117804.83506947698
2545,148084.10777660733
2546,141228.04831128332
2547,144680.85491956052
2548,153309.23747005302
2549,167263.47184540753
2550,616839.9705870004
2551,145411.09743685316
2552,127120.5623158221
2553,46929.28476914607
2554,84616.59120623041
2555,128076.66302941236
2556,84516.14576596732
2557,93632.43305535498
2558,164313.8508658566
2559,117310.06369682522
2560,150656.41379961174
2561,144972.76060420656
2562,148736.1163790789
2563,149665.77938837957
2564,176379.11424815404
2565,127851.64233070504
2566,124261.13881423061
2567,111355.26245401094
2568,211443.18818281833
2569,200775.909759363
2570,117917.864706673
2571,181858.7384234186
2572,164813.6829771017
2573,221864.38504571738
2574,195428.3498959416
2575,142350.0267644149
2576,138405.29164153725
2577,178426.37205041418
2578,90846.25138072408
2579,34141.16436727108
2580,105123.01980975165
2581,124912.68919239301
2582,142767.9265389928
2583,294038.44530102966
2584,183017.735768372
2585,183576.92262971474
2586,260873.62908734308
2587,223141.51467189347
2588,144835.49158232886
2589,160761.14496872554
2590,220473.49777689346
2591,250869.94661453058
2592,233142.22818969283
2593,235748.19859248155
2594,174745.59470778005
2595,199670.6485756101
2596,329380.14242208825
2597,188423.47645305595
2598,271683.6903347793
2599,322779.34949478006
2600,209135.9609808014
2601,160374.700543525
2602,56405.94451897964
2603,65801.35389933347
2604,71708.722924769565
2605,51553.79471496933
2606,150970.68831384653
2607,213105.59527473943
2608,227055.55516212733
2609,158862.19615002623
2610,98988.83686372744
2611,159012.8429687019
2612,163816.33659663715
2613,130769.14150616903
2614,113569.6566554939
2615,160250.16787934143
2616,172374.32889466948
2617,212056.73380549077
2618,259850.1558303841
2619,244854.95586945303
2620,187029.27396226866
2621,181045.69298339347
2622,187927.2927908591
2623,247215.81367551343
2624,294762.9179172526
2625,314975.17779100814
2626,174900.19767202664
2627,154979.13201330672
2628,390366.2727154973
2629,392569.7731068036
2630,305527.05430903303
2631,399446.5528656207
2632,339913.4709946997
2633,291204.0622448377
2634,364621.91768971254
2635,167176.53788304786
2636,181999.21743095558
2637,189107.88288219325
2638,267321.3731166855
2639,192864.5420638412
2640,152558.42938534162
2641,84409.64977725514
2642,198861.09901048406
2643,114900.25592456142
2644,131636.02927224585
2645,117455.96273030719
2646,104002.22443104883
2647,108859.81665790854
2648,141203.01145222006
2649,140464.53345690938
2650,139359.17126787032
2651,123833.58804946096
2652,372387.874618663
2653,265433.9526960114
2654,252105.5092339678
2655,368531.46064671036
2656,294934.2778996429
2657,326824.332769314
2658,268131.90127846604
2659,274381.60842031275
2660,305097.4490737629
2661,327636.3022816872
2662,343080.55400592665
2663,289333.6560790773
2664,243879.99567211315
2665,312956.1243436543
2666,261909.6623375067
2667,185441.73215742805
2668,200160.0184067898
2669,183942.7913837421
2670,274897.11111860484
2671,199875.2115271047
2672,190125.43202442196
2673,216006.22434763119
2674,228471.73118584242
2675,167532.25939546336
2676,201128.35874010474
2677,219770.89921564353
2678,252182.06274160196
2679,267010.9999642138
2680,270988.57378908026
2681,372695.5535128954
2682,294115.5700504527
2683,415440.4970738857
2684,279437.74931827805
2685,316122.5985700507
2686,258375.1760606508
2687,310592.8140321438
2688,232094.25137916158
2689,205826.68432265928
2690,398290.55138067686
2691,195500.21809401872
2692,146366.7737418809
2693,206526.9177892218
2694,156198.75123721265
2695,213551.15213221413
2696,201047.09876231445
2697,185647.19763951478
2698,202952.8925415957
2699,175965.42266828392
2700,138825.37161585985
2701,151858.89121000335
2702,101997.77295349541
2703,133149.9290954594
2704,146892.1458817511
2705,102676.08276984746
2706,101843.1000419715
2707,114794.84809841018
2708,123632.57926020789
2709,103497.8163081941
2710,121859.94139654071
2711,405073.2132654514
2712,359036.7706806856
2713,173149.7984085054
2714,153940.21578322005
2715,172295.4455295162
2716,148858.82688095147
2717,180111.66084511165
2718,217637.08184404302
2719,156293.25454761332
2720,192716.32521779704
2721,128537.27977747825
2722,172825.6494676944
2723,167029.37584156622
2724,111619.80771128772
2725,124453.20419217946
2726,143579.1762850587
2727,184660.4013291115
2728,175230.31640469667
2729,137806.2773049803
2730,147291.2150384811
2731,141605.39590076558
2732,116510.59764065292
2733,170041.15718141667
2734,164954.94658384603
